CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Dependent_count_t,Months_Inactive_12_mon_t,Contacts_Count_12_mon_t,Total_Revolving_Bal_t,Total_Amt_Chng_Q4_Q1_t,Total_Ct_Chng_Q4_Q1_t,Avg_Utilization_Ratio_t,Education_Level_t,Marital_Status_t,Income_Category_t
6088,721241583,Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,43,5,3,2,2109.0,1205,904.0,0.514,2935,60,0.935,0.571,0.00018665,0.99981,3.0,3.0,2.0,1205.0,0.514,0.935,0.571,Graduate,Married,Less than $40K
6089,711840408,Existing Customer,64,M,0,College,Married,Less than $40K,Blue,55,5,3,4,2492.0,1424,1068.0,0.485,1375,30,0.364,0.571,0.00043053,0.99957,2.0,3.0,4.0,1424.0,0.485,0.364,0.571,College,Married,Less than $40K
6090,713594883,Attrited Customer,44,F,2,Uneducated,Single,Unknown,Blue,32,5,3,3,1486.0,849,637.0,0.621,2380,43,0.87,0.571,0.9968,0.00320374,2.0,3.0,3.0,849.0,0.621,0.87,0.571,Uneducated,Single,others
6091,712305333,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,53,4,2,2,4386.0,2505,1881.0,0.806,4064,65,0.806,0.571,9.7673e-05,0.9999,2.0,2.0,2.0,2505.0,0.806,0.806,0.571,Graduate,Single,$60K - $80K
6092,824789283,Existing Customer,36,M,2,High School,Single,$40K - $60K,Blue,32,3,5,2,2683.0,1533,1150.0,0.821,2373,73,0.659,0.571,0.0001953,0.9998,2.0,5.0,2.0,1533.0,0.821,0.659,0.571,High School,Single,$40K - $60K
6093,716662683,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,45,6,2,3,3185.0,1820,1365.0,0.965,5069,81,1.025,0.571,0.00021042,0.99979,2.0,2.0,3.0,1820.0,0.965,1.025,0.571,others,Single,Less than $40K
6094,716477133,Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Blue,32,3,3,4,1438.3,838,600.3,0.61,3910,75,0.63,0.583,0.0005564,0.99944,4.0,3.0,4.0,838.0,0.61,0.63,0.583,Uneducated,Single,Less than $40K
6095,710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,3,3,4317.0,2517,1800.0,0.944,1619,36,1.0,0.583,0.00034503,0.99965,3.0,3.0,3.0,2517.0,0.944,1.0,0.583,others,Married,Less than $40K
6096,708784083,Existing Customer,47,F,3,Uneducated,Single,Less than $40K,Blue,36,5,2,1,2723.0,1588,1135.0,0.852,4307,83,0.844,0.583,7.3235e-05,0.99993,3.0,2.0,1.0,1588.0,0.852,0.844,0.583,Uneducated,Single,Less than $40K
6097,711154908,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,40,5,2,2,1845.0,1076,769.0,1.016,4319,76,0.551,0.583,0.00010736,0.99989,2.0,2.0,2.0,1076.0,1.016,0.551,0.583,others,Single,Less than $40K
6098,711847833,Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,32,2,2,2,1933.0,1127,806.0,0.705,4833,71,0.69,0.583,0.00011382,0.99989,2.0,2.0,2.0,1127.0,0.705,0.69,0.583,Graduate,Single,Less than $40K
6099,716996583,Existing Customer,50,M,3,High School,Divorced,$120K +,Blue,37,3,1,2,3073.0,1792,1281.0,1.099,1734,35,1.188,0.583,5.5559e-05,0.99994,3.0,1.0,2.0,1792.0,1.099,1.188,0.583,High School,Divorced,$120K +
6100,716263533,Existing Customer,44,M,5,High School,Married,$80K - $120K,Blue,36,3,2,2,2509.0,1464,1045.0,1.25,3166,72,0.946,0.583,0.00011423,0.99989,5.0,2.0,2.0,1464.0,1.25,0.946,0.583,High School,Married,$80K - $120K
6101,772243833,Existing Customer,54,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186.0,968,2218.0,0.696,4077,75,0.63,0.304,0.00011504,0.99988,2.0,1.0,3.0,968.0,0.696,0.63,0.304,Doctorate,Single,Less than $40K
6102,718050033,Existing Customer,54,M,2,College,Married,$120K +,Blue,43,3,2,3,5657.0,1719,3938.0,0.606,2028,55,0.667,0.304,0.00018612,0.99981,2.0,2.0,3.0,1719.0,0.606,0.667,0.304,College,Married,$120K +
6103,771507258,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,26,1,2,1,3860.0,1175,2685.0,0.734,14474,118,0.71,0.304,6.864e-05,0.99993,2.0,2.0,1.0,1175.0,0.734,0.71,0.304,Graduate,Single,Less than $40K
6104,768420558,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,53,6,3,4,4830.0,1469,3361.0,0.634,3365,63,0.75,0.304,0.00044282,0.99956,2.0,3.0,4.0,1469.0,0.634,0.75,0.304,Graduate,Single,Less than $40K
6105,715233108,Existing Customer,38,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,2836.0,862,1974.0,0.772,4121,83,0.694,0.304,5.0261e-05,0.99995,1.0,1.0,2.0,862.0,0.772,0.694,0.304,College,Married,$60K - $80K
6106,717429258,Attrited Customer,48,F,3,Doctorate,Single,Less than $40K,Blue,39,3,3,4,1644.0,500,1144.0,0.784,2450,45,0.406,0.304,0.99871,0.00128822,3.0,3.0,4.0,500.0,0.784,0.406,0.304,Doctorate,Single,Less than $40K
6107,713936583,Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,43,6,3,1,6224.0,1892,4332.0,0.983,2187,58,0.657,0.304,0.00010848,0.99989,2.0,3.0,1.0,1892.0,0.983,0.657,0.304,Graduate,Married,$60K - $80K
6108,714286383,Existing Customer,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304,0.00025237,0.99975,2.0,3.0,3.0,1039.0,0.475,0.512,0.304,High School,Single,$120K +
6109,712011633,Existing Customer,40,F,2,Doctorate,Single,$40K - $60K,Blue,36,6,1,3,2797.0,850,1947.0,0.953,3652,64,1.37,0.304,0.00013405,0.99987,2.0,1.0,3.0,850.0,0.953,1.37,0.304,Doctorate,Single,$40K - $60K
6110,712763808,Existing Customer,38,M,2,Unknown,Single,$60K - $80K,Blue,36,3,3,3,6692.0,2037,4655.0,0.401,1468,36,0.241,0.304,0.00033251,0.99967,2.0,3.0,3.0,2037.0,0.401,0.241,0.304,others,Single,$60K - $80K
6111,717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952.0,1411,541.0,0.642,2452,44,0.63,0.723,0.99326,0.00674,1.0,3.0,1.0,1411.0,0.642,0.63,0.723,Doctorate,Single,Less than $40K
6112,708671733,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,36,2,3,3,2072.0,1499,573.0,0.598,4091,71,0.651,0.723,0.00031726,0.99968,4.0,3.0,3.0,1499.0,0.598,0.651,0.723,Graduate,Married,$60K - $80K
6113,789599283,Existing Customer,44,F,3,College,Divorced,Unknown,Blue,38,5,3,2,2002.0,1448,554.0,0.734,3406,62,0.632,0.723,0.00018146,0.99982,3.0,3.0,2.0,1448.0,0.734,0.632,0.723,College,Divorced,others
6114,714074808,Existing Customer,58,F,0,High School,Married,Less than $40K,Blue,36,3,3,1,2241.0,1670,571.0,0.704,4653,75,0.63,0.745,9.0493e-05,0.99991,2.0,3.0,1.0,1670.0,0.704,0.63,0.745,High School,Married,Less than $40K
6115,812785158,Existing Customer,42,M,4,Uneducated,Married,Less than $40K,Blue,37,4,3,2,2411.0,1797,614.0,0.607,4331,63,0.5,0.745,0.00019396,0.99981,4.0,3.0,2.0,1797.0,0.607,0.5,0.745,Uneducated,Married,Less than $40K
6116,719704308,Existing Customer,56,F,4,High School,Married,$40K - $60K,Blue,36,5,1,1,2072.0,1543,529.0,0.486,1265,32,0.391,0.745,3.3863e-05,0.99997,4.0,1.0,1.0,1543.0,0.486,0.391,0.745,High School,Married,$40K - $60K
6117,710255208,Existing Customer,60,M,0,Uneducated,Married,Less than $40K,Blue,49,4,2,4,2094.0,1560,534.0,0.537,1969,41,0.367,0.745,0.00028814,0.99971,2.0,2.0,4.0,1560.0,0.537,0.367,0.745,Uneducated,Married,Less than $40K
6118,708129933,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,5,3,2,2072.0,1544,528.0,0.903,4210,64,0.939,0.745,0.00018864,0.99981,4.0,3.0,2.0,1544.0,0.903,0.939,0.745,Graduate,Single,Less than $40K
6119,708704433,Existing Customer,36,F,3,High School,Single,Unknown,Blue,23,6,3,4,2804.0,2090,714.0,1.248,2812,77,1.081,0.745,0.00052052,0.99948,3.0,3.0,4.0,2090.0,1.248,1.081,0.745,High School,Single,others
6120,779709033,Existing Customer,46,M,4,Unknown,Married,$60K - $80K,Blue,29,6,3,2,5735.0,2410,3325.0,0.616,3908,75,0.63,0.42,0.00020735,0.99979,4.0,3.0,2.0,2410.0,0.616,0.63,0.42,others,Married,$60K - $80K
6121,715222533,Attrited Customer,52,F,3,Graduate,Married,Less than $40K,Blue,36,5,3,3,2566.0,1079,1487.0,0.554,2340,36,0.5,0.42,0.99683,0.00317458,3.0,3.0,3.0,1079.0,0.554,0.5,0.42,Graduate,Married,Less than $40K
6122,788900883,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,9.2637e-05,0.99991,2.0,1.0,3.0,1304.0,0.604,0.407,0.42,Graduate,Married,Less than $40K
6123,819616383,Existing Customer,40,F,3,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4772.0,2004,2768.0,0.696,14748,118,0.761,0.42,0.00032275,0.99968,3.0,3.0,3.0,2004.0,0.696,0.761,0.42,Uneducated,Divorced,Less than $40K
6124,719464758,Existing Customer,52,F,1,College,Single,Less than $40K,Blue,43,5,2,3,1438.3,604,834.3,0.81,4219,83,0.694,0.42,0.0001747,0.99983,1.0,2.0,3.0,604.0,0.81,0.694,0.42,College,Single,Less than $40K
6125,820599333,Existing Customer,43,F,5,Graduate,Single,Less than $40K,Blue,38,6,2,2,1438.3,604,834.3,0.771,4469,85,0.932,0.42,0.00011751,0.99988,5.0,2.0,2.0,604.0,0.771,0.932,0.42,Graduate,Single,Less than $40K
6126,794540883,Existing Customer,56,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,1,2,1,3485.0,1465,2020.0,0.653,4776,87,1.023,0.42,7.5811e-05,0.99992,1.0,2.0,1.0,1465.0,0.653,1.023,0.42,Post-Graduate,Married,$40K - $60K
6127,715404783,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,35,3,3,0,6448.0,1464,4984.0,0.615,7546,88,0.63,0.227,6.9589e-05,0.99993,4.0,3.0,2.0,1464.0,0.615,0.63,0.227,Graduate,Married,Less than $40K
6128,713474733,Attrited Customer,51,M,2,Graduate,Single,$80K - $120K,Blue,31,5,3,2,1438.3,327,1111.3,0.528,1783,40,0.481,0.227,0.99447,0.00553,2.0,3.0,2.0,327.0,0.528,0.481,0.227,Graduate,Single,$80K - $120K
6129,789698733,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788.0,1088,3700.0,0.808,4438,78,0.95,0.227,0.00011697,0.99988,4.0,3.0,1.0,1088.0,0.808,0.95,0.227,Uneducated,Married,Less than $40K
6130,809292483,Existing Customer,44,F,4,College,Married,Less than $40K,Blue,39,4,2,2,8128.0,1846,6282.0,0.857,1224,32,0.778,0.227,0.00011605,0.99988,4.0,2.0,2.0,1846.0,0.857,0.778,0.227,College,Married,Less than $40K
6131,715442958,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,11067.0,2517,8550.0,1.048,1843,38,1.235,0.227,0.00031104,0.99969,2.0,3.0,3.0,2517.0,1.048,1.235,0.227,Uneducated,Married,$60K - $80K
6132,717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,56,4,3,3,10509.0,2388,8121.0,0.777,1365,34,1.429,0.227,0.00028535,0.99971,2.0,3.0,3.0,2388.0,0.777,1.429,0.227,others,Married,others
6133,712790358,Attrited Customer,39,F,3,Uneducated,Married,Unknown,Blue,30,6,3,4,3023.0,1348,1675.0,0.358,2219,44,0.63,0.446,0.99819,0.00181217,3.0,3.0,4.0,1348.0,0.358,0.63,0.446,Uneducated,Married,others
6134,710740008,Existing Customer,57,M,1,Graduate,Unknown,$80K - $120K,Blue,39,3,1,1,1438.3,641,797.3,0.66,5140,82,0.519,0.446,3.1176e-05,0.99997,1.0,1.0,1.0,641.0,0.66,0.519,0.446,Graduate,others,$80K - $120K
6135,718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,5644.0,2517,3127.0,0.86,2440,44,0.76,0.446,0.97428,0.02572,3.0,1.0,1.0,2517.0,0.86,0.76,0.446,others,Single,Less than $40K
6136,789231858,Existing Customer,59,M,1,Unknown,Married,$60K - $80K,Blue,48,5,3,3,1438.3,642,796.3,0.926,5177,79,0.646,0.446,0.00031211,0.99969,1.0,3.0,3.0,642.0,0.926,0.646,0.446,others,Married,$60K - $80K
6137,721164483,Existing Customer,46,F,2,College,Married,$40K - $60K,Blue,34,2,1,3,1441.0,642,799.0,0.563,4894,84,0.826,0.446,9.0064e-05,0.99991,2.0,1.0,3.0,642.0,0.563,0.826,0.446,College,Married,$40K - $60K
6138,714313608,Existing Customer,36,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,0,4228.0,1886,2342.0,1.076,4356,74,0.682,0.446,7.1552e-05,0.99993,4.0,3.0,2.0,1886.0,1.076,0.682,0.446,Uneducated,Married,Less than $40K
6139,712927383,Attrited Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,36,3,3,3,1438.3,642,796.3,0.405,1939,49,0.4,0.446,0.9968,0.00320374,2.0,3.0,3.0,642.0,0.405,0.4,0.446,Uneducated,Single,Less than $40K
6140,712069008,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260.0,1007,1253.0,0.84,1614,33,0.737,0.446,4.5275e-05,0.99995,4.0,2.0,2.0,1007.0,0.84,0.737,0.446,Uneducated,Married,Less than $40K
6141,715482483,Existing Customer,26,M,0,High School,Single,Unknown,Blue,36,5,2,3,3184.0,1421,1763.0,0.712,2253,59,0.439,0.446,0.0001597,0.99984,2.0,2.0,3.0,1421.0,0.712,0.439,0.446,High School,Single,others
6142,717324183,Existing Customer,31,F,0,High School,Single,Less than $40K,Silver,21,3,1,3,14305.0,1288,13017.0,0.774,14769,119,0.63,0.09,6.9827e-05,0.99993,2.0,1.0,3.0,1288.0,0.774,0.63,0.09,High School,Single,Less than $40K
6143,713681433,Existing Customer,50,F,2,High School,Divorced,Unknown,Blue,39,5,2,4,9716.0,874,8842.0,0.775,5007,91,0.655,0.09,0.00031746,0.99968,2.0,2.0,4.0,874.0,0.775,0.655,0.09,High School,Divorced,others
6144,713743158,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,36,4,3,2,19063.0,1714,17349.0,0.786,1270,21,0.615,0.09,0.00016883,0.99983,1.0,3.0,2.0,1714.0,0.786,0.615,0.09,Graduate,Married,$60K - $80K
6145,709217358,Existing Customer,40,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,5,3,2,20371.0,1832,18539.0,0.907,1665,45,0.8,0.09,0.00021962,0.99978,3.0,3.0,2.0,1832.0,0.907,0.8,0.09,Post-Graduate,Married,$80K - $120K
6146,711110733,Existing Customer,45,M,3,High School,Married,$40K - $60K,Silver,33,3,2,1,16928.0,1519,15409.0,0.894,3355,66,0.886,0.09,6.2564e-05,0.99994,3.0,2.0,1.0,1519.0,0.894,0.886,0.09,High School,Married,$40K - $60K
6147,712453308,Existing Customer,46,M,4,High School,Divorced,$40K - $60K,Silver,36,2,2,3,15034.0,1356,13678.0,0.754,7737,84,0.75,0.09,0.00017635,0.99982,4.0,2.0,3.0,1356.0,0.754,0.75,0.09,High School,Divorced,$40K - $60K
6148,709094358,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,41,4,2,3,8900.0,798,8102.0,0.647,16737,88,0.66,0.09,0.00017969,0.99982,1.0,2.0,3.0,798.0,0.647,0.66,0.09,Graduate,Single,Less than $40K
6149,713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,36,5,3,2,19727.0,1785,17942.0,0.572,1245,25,0.786,0.09,0.00017486,0.99983,2.0,3.0,2.0,1785.0,0.572,0.786,0.09,High School,Married,$120K +
6150,712491108,Existing Customer,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,20,6,3,4,13046.0,1177,11869.0,1.214,2601,52,0.733,0.09,0.00056988,0.99943,1.0,3.0,4.0,1177.0,1.214,0.733,0.09,Post-Graduate,Married,$80K - $120K
6151,794856033,Existing Customer,38,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,2,3,5242.0,470,4772.0,0.805,4306,77,0.604,0.09,0.00023373,0.99977,3.0,2.0,3.0,470.0,0.805,0.604,0.09,Post-Graduate,Married,$80K - $120K
6152,780100533,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,31,5,2,4,26303.0,2376,23927.0,0.583,3586,67,0.914,0.09,0.00033886,0.99966,3.0,2.0,4.0,2376.0,0.583,0.914,0.09,Graduate,Married,$80K - $120K
6153,806989008,Existing Customer,30,F,0,High School,Single,Unknown,Blue,25,4,1,2,12917.0,1157,11760.0,0.668,4108,82,0.745,0.09,4.5946e-05,0.99995,2.0,1.0,2.0,1157.0,0.668,0.745,0.09,High School,Single,others
6154,720259308,Existing Customer,39,M,3,High School,Single,$80K - $120K,Blue,30,5,3,3,6347.0,569,5778.0,0.668,3927,82,0.577,0.09,0.00030516,0.99969,3.0,3.0,3.0,569.0,0.668,0.577,0.09,High School,Single,$80K - $120K
6155,779034708,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,41,1,3,1,10730.0,970,9760.0,0.645,4939,71,0.972,0.09,0.0001347,0.99987,2.0,3.0,1.0,970.0,0.645,0.972,0.09,Doctorate,Married,others
6156,712044558,Attrited Customer,51,F,1,Uneducated,Single,Less than $40K,Silver,41,6,2,3,14563.0,1309,13254.0,0.708,6408,70,0.944,0.09,0.99405,0.00595,1.0,2.0,3.0,1309.0,0.708,0.944,0.09,Uneducated,Single,Less than $40K
6157,716694108,Attrited Customer,42,M,4,Uneducated,Married,$120K +,Blue,34,2,3,3,5195.0,468,4727.0,0.567,2682,48,0.231,0.09,0.99694,0.00305523,4.0,3.0,3.0,468.0,0.567,0.231,0.09,Uneducated,Married,$120K +
6158,708152358,Attrited Customer,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512.0,1664,16848.0,0.889,8019,57,0.583,0.09,0.99499,0.00501,1.0,3.0,2.0,1664.0,0.889,0.583,0.09,Post-Graduate,others,$80K - $120K
6159,716999883,Existing Customer,51,M,4,High School,Married,$80K - $120K,Blue,41,5,2,0,15897.0,1437,14460.0,0.584,1405,43,0.387,0.09,4.2806e-05,0.99996,4.0,2.0,2.0,1437.0,0.584,0.387,0.09,High School,Married,$80K - $120K
6160,709591533,Existing Customer,46,F,3,College,Divorced,Less than $40K,Blue,38,1,1,3,1774.0,1115,659.0,0.686,3474,60,0.667,0.629,9.3457e-05,0.99991,3.0,1.0,3.0,1115.0,0.686,0.667,0.629,College,Divorced,Less than $40K
6161,789354783,Existing Customer,45,F,3,Unknown,Single,Less than $40K,Blue,32,5,3,0,2329.0,1465,864.0,0.815,4286,86,0.72,0.629,7.5683e-05,0.99992,3.0,3.0,2.0,1465.0,0.815,0.72,0.629,others,Single,Less than $40K
6162,719490108,Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,2830.0,1779,1051.0,0.883,4854,74,0.947,0.629,0.00011256,0.99989,3.0,3.0,1.0,1779.0,0.883,0.947,0.629,Graduate,Single,Less than $40K
6163,789261558,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,47,3,1,4,2212.0,1392,820.0,0.573,1387,34,0.7,0.629,0.00014421,0.99986,1.0,1.0,4.0,1392.0,0.573,0.7,0.629,High School,Married,$60K - $80K
6164,712364283,Existing Customer,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,2,2222.0,1398,824.0,0.785,3960,79,0.756,0.629,0.00026028,0.99974,2.0,3.0,2.0,1398.0,0.785,0.756,0.629,Doctorate,Married,$40K - $60K
6165,721412208,Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,36,4,2,2,1438.3,904,534.3,0.761,3887,79,0.837,0.629,0.00011065,0.99989,2.0,2.0,2.0,904.0,0.761,0.837,0.629,High School,Married,Less than $40K
6166,815582358,Existing Customer,47,F,5,Unknown,Unknown,Less than $40K,Blue,42,2,1,2,2519.0,1584,935.0,0.76,8852,95,0.759,0.629,6.2502e-05,0.99994,5.0,1.0,2.0,1584.0,0.76,0.759,0.629,others,others,Less than $40K
6167,778601733,Attrited Customer,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370,34,0.789,0.629,0.9973,0.00270332,3.0,4.0,3.0,1689.0,0.714,0.789,0.629,High School,Single,$40K - $60K
6168,718026858,Existing Customer,52,F,2,College,Single,Less than $40K,Blue,36,3,2,2,2370.0,1490,880.0,0.63,4751,80,0.86,0.629,0.00011066,0.99989,2.0,2.0,2.0,1490.0,0.63,0.86,0.629,College,Single,Less than $40K
6169,789959283,Existing Customer,39,M,2,College,Single,$80K - $120K,Blue,24,4,3,2,4061.0,1775,2286.0,0.686,1602,40,0.667,0.437,0.00017488,0.99983,2.0,3.0,2.0,1775.0,0.686,0.667,0.437,College,Single,$80K - $120K
6170,709980783,Existing Customer,51,F,3,High School,Divorced,Less than $40K,Blue,36,4,3,0,3961.0,1729,2232.0,0.783,4066,63,0.8,0.437,6.6935e-05,0.99993,3.0,3.0,2.0,1729.0,0.783,0.8,0.437,High School,Divorced,Less than $40K
6171,714725883,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,4,1,0,5654.0,2470,3184.0,0.637,15123,111,0.881,0.437,2.1307e-05,0.99998,4.0,1.0,2.0,2470.0,0.637,0.881,0.437,Graduate,Divorced,$40K - $60K
6172,754851783,Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,32,4,2,2,19198.0,2218,16980.0,0.802,4423,90,0.667,0.116,0.00011604,0.99988,4.0,2.0,2.0,2218.0,0.802,0.667,0.116,High School,Married,$60K - $80K
6173,713118183,Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,23,5,1,2,13427.0,1562,11865.0,0.537,13117,108,0.714,0.116,5.6825e-05,0.99994,1.0,1.0,2.0,1562.0,0.537,0.714,0.116,others,Married,$40K - $60K
6174,716896833,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,38,3,1,4,11373.0,1319,10054.0,0.693,1976,35,0.75,0.116,0.00016305,0.99984,1.0,1.0,4.0,1319.0,0.693,0.75,0.116,others,Single,$80K - $120K
6175,719094333,Existing Customer,46,M,4,Uneducated,Married,$80K - $120K,Blue,33,1,2,1,13490.0,1567,11923.0,0.795,13159,105,0.75,0.116,7.4017e-05,0.99993,4.0,2.0,1.0,1567.0,0.795,0.75,0.116,Uneducated,Married,$80K - $120K
6176,711243108,Existing Customer,50,M,1,Doctorate,Married,$80K - $120K,Blue,36,5,3,3,18964.0,2207,16757.0,0.625,3835,78,0.625,0.116,0.00041087,0.99959,1.0,3.0,3.0,2207.0,0.625,0.625,0.116,Doctorate,Married,$80K - $120K
6177,789656358,Existing Customer,49,F,5,Graduate,Married,$40K - $60K,Blue,35,5,2,1,11115.0,1292,9823.0,0.797,3956,74,0.609,0.116,7.0865e-05,0.99993,5.0,2.0,1.0,1292.0,0.797,0.609,0.116,Graduate,Married,$40K - $60K
6178,778832883,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,28,1,3,1,8257.0,961,7296.0,0.741,13769,104,0.857,0.116,0.00013245,0.99987,3.0,3.0,1.0,961.0,0.741,0.857,0.116,Post-Graduate,Married,Less than $40K
6179,719660658,Existing Customer,37,F,1,High School,Single,Unknown,Blue,36,6,2,2,16594.0,1931,14663.0,0.702,2134,47,0.808,0.116,0.00010386,0.9999,1.0,2.0,2.0,1931.0,0.702,0.808,0.116,High School,Single,others
6180,712924383,Attrited Customer,55,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,2,8411.0,979,7432.0,1.029,990,22,0.375,0.116,0.99236,0.00764,3.0,2.0,2.0,979.0,1.029,0.375,0.116,others,Single,$60K - $80K
6181,721273008,Attrited Customer,54,F,1,College,Unknown,Less than $40K,Silver,43,6,3,4,10797.0,1252,9545.0,0.489,1739,38,0.226,0.116,0.99766,0.00234362,1.0,3.0,4.0,1252.0,0.489,0.226,0.116,College,others,Less than $40K
6182,710971908,Existing Customer,43,M,1,High School,Married,$60K - $80K,Blue,31,2,3,3,3764.0,1780,1984.0,0.79,4898,80,0.667,0.473,0.00027604,0.99972,1.0,3.0,3.0,1780.0,0.79,0.667,0.473,High School,Married,$60K - $80K
6183,807244983,Existing Customer,65,F,0,College,Married,Less than $40K,Blue,56,6,1,2,1438.3,680,758.3,0.512,2283,55,0.571,0.473,4.595e-05,0.99995,2.0,1.0,2.0,680.0,0.512,0.571,0.473,College,Married,Less than $40K
6184,710877108,Existing Customer,44,F,1,High School,Divorced,Less than $40K,Blue,32,1,1,2,2724.0,1288,1436.0,0.613,4171,75,1.206,0.473,5.0256e-05,0.99995,1.0,1.0,2.0,1288.0,0.613,1.206,0.473,High School,Divorced,Less than $40K
6185,811713408,Existing Customer,58,F,2,High School,Married,$40K - $60K,Blue,53,4,2,3,2642.0,1249,1393.0,0.682,4897,81,0.723,0.473,0.0001861,0.99981,2.0,2.0,3.0,1249.0,0.682,0.723,0.473,High School,Married,$40K - $60K
6186,715500558,Existing Customer,45,F,3,Graduate,Married,Unknown,Blue,36,3,1,4,1637.0,774,863.0,1.126,4120,78,1.0,0.473,0.00016399,0.99984,3.0,1.0,4.0,774.0,1.126,1.0,0.473,Graduate,Married,others
6187,816089433,Existing Customer,49,M,4,Doctorate,Married,$60K - $80K,Blue,44,3,1,1,3343.0,1581,1762.0,1.146,1545,31,0.824,0.473,5.0408e-05,0.99995,4.0,1.0,1.0,1581.0,1.146,0.824,0.473,Doctorate,Married,$60K - $80K
6188,717835908,Existing Customer,33,M,2,Post-Graduate,Married,$80K - $120K,Blue,22,3,3,3,1438.3,681,757.3,1.542,2730,48,0.778,0.473,0.00035594,0.99964,2.0,3.0,3.0,681.0,1.542,0.778,0.473,Post-Graduate,Married,$80K - $120K
6189,716453883,Existing Customer,47,M,5,Unknown,Single,$120K +,Blue,39,6,3,1,3889.0,1839,2050.0,0.911,4423,63,0.703,0.473,0.0001231,0.99988,5.0,3.0,1.0,1839.0,0.911,0.703,0.473,others,Single,$120K +
6190,804344733,Existing Customer,46,F,3,Unknown,Single,Less than $40K,Blue,41,3,2,2,1937.0,916,1021.0,0.807,4303,89,0.78,0.473,0.00012982,0.99987,3.0,2.0,2.0,916.0,0.807,0.78,0.473,others,Single,Less than $40K
